Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.25622	MAP.25622.collection		larval collection	house resting inside	animal shed resting		1984-10/1984-10	India	GAZ	00002839	28.6101	77.1443
MAP.25646	MAP.25622.collection		larval collection	house resting inside	animal shed resting		1984-10/1984-10	India	GAZ	00002839	28.6101	77.1443
MAP.65418	MAP.65418.collection		larval collection				2005-07/2005-07	Indonesia	GAZ	00003727	-6.8406	106.6892
MAP.109	MAP.109.collection		larval collection				2000-01/2000-01	Thailand	GAZ	00003744	14.2833	99.1833
MAP.25019	MAP.25019.collection		human baited net trap	man biting outdoors	outdoor light trap		1994-07/1994-07	Malaysia	GAZ	00003902	2.6667	113.9667
MAP.25022	MAP.25019.collection		human baited net trap	man biting outdoors	outdoor light trap		1994-07/1994-07	Malaysia	GAZ	00003902	2.6667	113.9667
MAP.25024	MAP.25019.collection		human baited net trap	man biting outdoors	outdoor light trap		1994-07/1994-07	Malaysia	GAZ	00003902	2.6667	113.9667
MAP.23008	MAP.23008.collection		larval collection	man biting			1999-02/1999-03	Papua New Guinea	GAZ	00003922	-6.65	155.425
MAP.22506	MAP.22506.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4827	160.036
MAP.22507	MAP.22506.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4827	160.036
MAP.22508	MAP.22506.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4827	160.036
MAP.22509	MAP.22506.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4827	160.036
MAP.65824	MAP.65824.collection		larval collection				2005-06/2005-06	Indonesia	GAZ	00003727	-7.3186	106.5956
MAP.26349	MAP.26349.collection		house resting inside				1986-01/1986-01	India	GAZ	00002839	22.572	88.358
MAP.26361	MAP.26349.collection		house resting inside				1986-01/1986-01	India	GAZ	00002839	22.572	88.358
MAP.23228	MAP.23228.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-6.6276	155.4097
MAP.23229	MAP.23228.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-6.6276	155.4097
MAP.23230	MAP.23228.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-6.6276	155.4097
MAP.42057	MAP.42057.collection		house resting inside				2001-08/2001-08	India	GAZ	00002839	18.418	82.224
MAP.42079	MAP.42057.collection		house resting inside				2001-08/2001-08	India	GAZ	00002839	18.418	82.224
MAP.19595	MAP.19595.collection		carbon dioxide baited net trap				1995-09/1995-09	Australia	GAZ	00000463	-17.5875	146.1124
MAP.27945	MAP.27945.collection		man biting indoors				1991-09/1991-09	Thailand	GAZ	00003744	18.2056	97.8839
MAP.28034	MAP.28034.collection		man biting indoors	man biting outdoors	animal biting	house resting inside	1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.28035	MAP.28034.collection		man biting indoors	man biting outdoors	animal biting	house resting inside	1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.28036	MAP.28034.collection		man biting indoors	man biting outdoors	animal biting	house resting inside	1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.28037	MAP.28034.collection		man biting indoors	man biting outdoors	animal biting	house resting inside	1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.28038	MAP.28034.collection		man biting indoors	man biting outdoors	animal biting	house resting inside	1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.16931	MAP.16931.collection		animal biting outdoors	man biting outdoors			1987-11/1987-11	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.17005	MAP.16931.collection		animal biting outdoors	man biting outdoors			1987-11/1987-11	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.27981	MAP.27981.collection		resting outdoors				1998-01/1998-08	India	GAZ	00002839	11.397	79.2155
MAP.25790	MAP.25790.collection		man biting					Papua New Guinea	GAZ	00003922	-5.354	145.754
MAP.25791	MAP.25790.collection		man biting					Papua New Guinea	GAZ	00003922	-5.354	145.754
MAP.25792	MAP.25790.collection		man biting					Papua New Guinea	GAZ	00003922	-5.354	145.754
MAP.49365	MAP.25790.collection		man biting					Papua New Guinea	GAZ	00003922	-5.354	145.754
MAP.358	MAP.358.collection		man biting outdoors				1985-03/1985-03	Thailand	GAZ	00003744	12.804	102.13
MAP.65187	MAP.65187.collection		larval collection				2005-07/2005-07	Indonesia	GAZ	00003727	-7.2478	106.5917
MAP.23992	MAP.23992.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.4398	148.2015
MAP.23329	MAP.23329.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-13.0393	132.1086
MAP.65584	MAP.65584.collection		larval collection				2005-03/2005-03	Indonesia	GAZ	00003727	-6.9192	106.6056
MAP.61306	MAP.61306.collection		house resting inside	resting outdoors			1986-02/1986-02	Papua New Guinea	GAZ	00003922	-5.483	145.699
MAP.61593	MAP.61593.collection		larval collection				1999-09/1999-09	Thailand	GAZ	00003744	19.1333	98.8667
MAP.26948	MAP.26948.collection		animal shed resting	house resting inside			1993-00/1998-00	India	GAZ	00002839	30.918	74.616
MAP.19711	MAP.19711.collection		man biting indoors	man biting outdoors	larval collection		1997-07/1997-07	Thailand	GAZ	00003744	14.701	99.115
MAP.16316	MAP.16316.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-11/1991-12	Sri Lanka	GAZ	00003924	7.251	80.132
MAP.52822	MAP.52822.collection		larval collection				1993-04/1993-04	Indonesia	GAZ	00003727	-8.764	116.029
MAP.52827	MAP.52822.collection		larval collection				1993-04/1993-04	Indonesia	GAZ	00003727	-8.764	116.029
MAP.13	MAP.13.collection		man biting indoors	man biting outdoors	larval collection		1992-01/1993-06	Philippines	GAZ	00004525	14.739	120.294
MAP.16197	MAP.16197.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1992-01/1992-02	Sri Lanka	GAZ	00003924	7.574	79.805
MAP.65392	MAP.65392.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.275	106.6661
MAP.65393	MAP.65392.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.275	106.6661
MAP.22889	MAP.22889.collection		man biting outdoors				1994-05/1994-05	Papua New Guinea	GAZ	00003922	-3.566	142.683
MAP.65068	MAP.65068.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-6.7939	106.6425
MAP.16282	MAP.16282.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-03/1991-04	Sri Lanka	GAZ	00003924	7.039	80.132
MAP.65126	MAP.65126.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-7.0689	106.8883
MAP.24040	MAP.24040.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0328	146.0484
MAP.25812	MAP.25812.collection		larval collection					Papua New Guinea	GAZ	00003922	-5.957	142.821
MAP.16347	MAP.16347.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1992-01/1992-02	Sri Lanka	GAZ	00003924	7.046	80.537
MAP.65046	MAP.65046.collection							Papua New Guinea	GAZ	00003922	-4.3333	142.6667
MAP.24240	MAP.24240.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.6103	142.1574
MAP.24241	MAP.24240.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.6103	142.1574
MAP.24089	MAP.24089.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.8843	147.0958
MAP.19311	MAP.19311.collection		house resting inside	animal shed resting			2000-01/2000-01	Pakistan	GAZ	00005246	29.54	73.003
MAP.19324	MAP.19311.collection		house resting inside	animal shed resting			2000-01/2000-01	Pakistan	GAZ	00005246	29.54	73.003
MAP.19338	MAP.19311.collection		house resting inside	animal shed resting			2000-01/2000-01	Pakistan	GAZ	00005246	29.54	73.003
MAP.16945	MAP.16945.collection		animal biting outdoors	man biting outdoors			1989-01/1989-01	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.17019	MAP.16945.collection		animal biting outdoors	man biting outdoors			1989-01/1989-01	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.16717	MAP.16717.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1992-01/1992-02	Sri Lanka	GAZ	00003924	7.934	81.009
MAP.25178	MAP.25178.collection						1995-06/1995-06	China	GAZ	00002845	32.168	115.229
MAP.61647	MAP.61647.collection		larval collection				1985-08/1985-08	India	GAZ	00002839	28.6492	77.2814
MAP.59747	MAP.59747.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	2000-01/2000-01	Myanmar	GAZ	00006899	10.029	98.553
MAP.21936	MAP.21936.collection		man biting	animal biting	larval collection		2000-08/2001-09	China	GAZ	00002845	22.7	100.9
MAP.21937	MAP.21936.collection		man biting	animal biting	larval collection		2000-08/2001-09	China	GAZ	00002845	22.7	100.9
MAP.22945	MAP.22945.collection		house resting inside	resting outdoors	man biting outdoors		1985-09/1985-09	Papua New Guinea	GAZ	00003922	-5.3	145.749
MAP.22948	MAP.22945.collection		house resting inside	resting outdoors	man biting outdoors		1985-09/1985-09	Papua New Guinea	GAZ	00003922	-5.3	145.749
MAP.61319	MAP.61319.collection		house resting inside	resting outdoors			1987-05/1987-05	Papua New Guinea	GAZ	00003922	-5.483	145.699
MAP.24326	MAP.24326.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-5.9655	145.7941
MAP.30815	MAP.30815.collection						2002-00/2005-00	Viet Nam	GAZ	00003756	11.6113	107.0446
MAP.22891	MAP.22891.collection		man biting outdoors				1994-07/1994-07	Papua New Guinea	GAZ	00003922	-3.566	142.683
MAP.19135	MAP.19135.collection		house resting inside	animal shed resting			1990-02/1990-02	India	GAZ	00002839	22.235	85.0188
MAP.19184	MAP.19135.collection		house resting inside	animal shed resting			1990-02/1990-02	India	GAZ	00002839	22.235	85.0188
MAP.19209	MAP.19135.collection		house resting inside	animal shed resting			1990-02/1990-02	India	GAZ	00002839	22.235	85.0188
MAP.60370	MAP.60370.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-09/1998-09	Myanmar	GAZ	00006899	18.239	96.839
MAP.64059	MAP.64059.collection		larval collection				1999-10/1999-10	Republic of Korea	GAZ	00002802	36.958	127.027
MAP.64060	MAP.64059.collection		larval collection				1999-10/1999-10	Republic of Korea	GAZ	00002802	36.958	127.027
MAP.24272	MAP.24272.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.4103	146.3306
MAP.24273	MAP.24272.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.4103	146.3306
MAP.24274	MAP.24272.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.4103	146.3306
MAP.130	MAP.130.collection		larval collection				2001-10/2001-10	Thailand	GAZ	00003744	14.2833	99.1833
MAP.26562	MAP.26562.collection		man biting	animal biting			1987-00/1987-00	Malaysia	GAZ	00003902	3.105	101.838
MAP.18900	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18901	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18902	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18903	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18904	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18905	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18906	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18907	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.18908	MAP.18900.collection		larval collection	man biting	animal biting	house resting inside	1983-01/1988-01	India	GAZ	00002839	25.684	93.928
MAP.44860	MAP.44860.collection		larval collection				2004-06/2004-07	Vanuatu	GAZ	00006918	-16.1333	167.2833
MAP.60038	MAP.60038.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1999-09/1999-09	Myanmar	GAZ	00006899	16.896	97.392
MAP.49323	MAP.49323.collection		house resting inside				1986-00/1990-00	India	GAZ	00002839	28.401	77.846
MAP.25213	MAP.25213.collection		animal baited net trap				1999-05/2000-01	Sri Lanka	GAZ	00003924	7.635	79.881
MAP.17767	MAP.17767.collection		man biting indoors	man biting outdoors			1985-03/1987-03	Papua New Guinea	GAZ	00003922	-5.95	144.85
MAP.17768	MAP.17767.collection		man biting indoors	man biting outdoors			1985-03/1987-03	Papua New Guinea	GAZ	00003922	-5.95	144.85
MAP.17769	MAP.17767.collection		man biting indoors	man biting outdoors			1985-03/1987-03	Papua New Guinea	GAZ	00003922	-5.95	144.85
MAP.4986	MAP.4986.collection		man biting indoors	animal shed resting			1986-07/1986-09	China	GAZ	00002845	34.6	117.374
MAP.19655	MAP.19655.collection		man biting indoors	man biting outdoors			1986-03/1986-03	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.19684	MAP.19655.collection		man biting indoors	man biting outdoors			1986-03/1986-03	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.23544	MAP.23544.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-12.7093	132.8268
MAP.23518	MAP.23518.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-11.5792	133.079
MAP.60288	MAP.60288.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1998-03/1998-03	Myanmar	GAZ	00006899	24.255	97.234
MAP.45553	MAP.45553.collection						2001-08/2001-08	China	GAZ	00002845	22.2667	109.55
MAP.59072	MAP.59072.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-04/1998-04	Myanmar	GAZ	00006899	21.642	96.148
MAP.23350	MAP.23350.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-11.7671	130.4507
MAP.28226	MAP.28226.collection		animal shed resting				1998-07/1998-09	Sri Lanka	GAZ	00003924	7.885	80.749
MAP.18232	MAP.18232.collection		larval collection				1999-03/1999-03	Myanmar	GAZ	00006899	16.257	97.725
MAP.22798	MAP.22798.collection		man biting outdoors				1994-01/1994-01	Papua New Guinea	GAZ	00003922	-3.566	142.682
MAP.4451	MAP.4451.collection		house resting inside	animal shed resting	animal biting		1997-10/1997-10	Pakistan	GAZ	00005246	31.612	73.982
MAP.4460	MAP.4451.collection		house resting inside	animal shed resting	animal biting		1997-10/1997-10	Pakistan	GAZ	00005246	31.612	73.982
MAP.4487	MAP.4451.collection		house resting inside	animal shed resting	animal biting		1997-10/1997-10	Pakistan	GAZ	00005246	31.612	73.982
MAP.31460	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31461	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31462	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31463	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31464	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31465	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.31466	MAP.31460.collection		man biting	larval collection	animal biting		1996-06/1997-05	China	GAZ	00002845	21.616	101.299
MAP.16164	MAP.16164.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-07/1991-08	Sri Lanka	GAZ	00003924	8.315	80.413
MAP.30659	MAP.30659.collection		animal biting	man biting				Philippines	GAZ	00004525	14.598	120.393
MAP.19634	MAP.19634.collection		carbon dioxide baited net trap				1996-10/1996-10	Australia	GAZ	00000463	-17.3277	145.9387
MAP.61430	MAP.61430.collection		house resting inside	animal shed resting	larval collection	outside shelter artificial	1985-04/1985-04	India	GAZ	00002839	22.383	80.783
MAP.61431	MAP.61430.collection		house resting inside	animal shed resting	larval collection	outside shelter artificial	1985-04/1985-04	India	GAZ	00002839	22.383	80.783
MAP.61432	MAP.61430.collection		house resting inside	animal shed resting	larval collection	outside shelter artificial	1985-04/1985-04	India	GAZ	00002839	22.383	80.783
MAP.61433	MAP.61430.collection		house resting inside	animal shed resting	larval collection	outside shelter artificial	1985-04/1985-04	India	GAZ	00002839	22.383	80.783
MAP.28176	MAP.28176.collection		animal shed resting				2002-01/2002-03	Sri Lanka	GAZ	00003924	7.8667	80.7167
MAP.52842	MAP.52842.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1993-04/1993-04	Indonesia	GAZ	00003727	-8.784	116.064
MAP.52847	MAP.52842.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1993-04/1993-04	Indonesia	GAZ	00003727	-8.784	116.064
MAP.52867	MAP.52842.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1993-04/1993-04	Indonesia	GAZ	00003727	-8.784	116.064
MAP.2068	MAP.2068.collection		man biting outdoors	human baited net trap			2000-08/2000-09	Laos	GAZ	00006889	17.234	105.822
MAP.60685	MAP.60685.collection		animal shed resting	house resting inside	larval collection		1987-09/1987-09	India	GAZ	00002839	22.936	80.141
MAP.60709	MAP.60685.collection		animal shed resting	house resting inside	larval collection		1987-09/1987-09	India	GAZ	00002839	22.936	80.141
