Sample Name	Assay Name	Description	Protocol REF	Performer	Date	Characteristics [species assay result (VBcv:0000961)]	Term Source Ref	Term Accession Number
PMI1835	PMI.species.PMI1835		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1836	PMI.species.PMI1836		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1837	PMI.species.PMI1837		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1838	PMI.species.PMI1838		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1839	PMI.species.PMI1839		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1840	PMI.species.PMI1840		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1841	PMI.species.PMI1841		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1842	PMI.species.PMI1842		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1843	PMI.species.PMI1843		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1844	PMI.species.PMI1844		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1845	PMI.species.PMI1845		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1846	PMI.species.PMI1846		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1847	PMI.species.PMI1847		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1848	PMI.species.PMI1848		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1849	PMI.species.PMI1849		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1850	PMI.species.PMI1850		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1851	PMI.species.PMI1851		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1852	PMI.species.PMI1852		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1853	PMI.species.PMI1853		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1854	PMI.species.PMI1854		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1855	PMI.species.PMI1855		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1856	PMI.species.PMI1856		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1857	PMI.species.PMI1857		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1858	PMI.species.PMI1858		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1859	PMI.species.PMI1859		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1860	PMI.species.PMI1860		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1861	PMI.species.PMI1861		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1862	PMI.species.PMI1862		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1863	PMI.species.PMI1863		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1864	PMI.species.PMI1864		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1865	PMI.species.PMI1865		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1866	PMI.species.PMI1866		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1867	PMI.species.PMI1867		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1868	PMI.species.PMI1868		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1869	PMI.species.PMI1869		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1870	PMI.species.PMI1870		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1871	PMI.species.PMI1871		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1872	PMI.species.PMI1872		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1873	PMI.species.PMI1873		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1874	PMI.species.PMI1874		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1875	PMI.species.PMI1875		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1876	PMI.species.PMI1876		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1877	PMI.species.PMI1877		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1878	PMI.species.PMI1878		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1879	PMI.species.PMI1879		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1880	PMI.species.PMI1880		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1881	PMI.species.PMI1881		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1882	PMI.species.PMI1882		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1883	PMI.species.PMI1883		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1884	PMI.species.PMI1884		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1885	PMI.species.PMI1885		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1886	PMI.species.PMI1886		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1887	PMI.species.PMI1887		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1888	PMI.species.PMI1888		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1889	PMI.species.PMI1889		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1890	PMI.species.PMI1890		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1891	PMI.species.PMI1891		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1892	PMI.species.PMI1892		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1893	PMI.species.PMI1893		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1894	PMI.species.PMI1894		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1895	PMI.species.PMI1895		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1896	PMI.species.PMI1896		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1897	PMI.species.PMI1897		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1898	PMI.species.PMI1898		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1899	PMI.species.PMI1899		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1900	PMI.species.PMI1900		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1901	PMI.species.PMI1901		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1902	PMI.species.PMI1902		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1903	PMI.species.PMI1903		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1904	PMI.species.PMI1904		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1905	PMI.species.PMI1905		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1906	PMI.species.PMI1906		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1907	PMI.species.PMI1907		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1908	PMI.species.PMI1908		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1909	PMI.species.PMI1909		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1910	PMI.species.PMI1910		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1911	PMI.species.PMI1911		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1912	PMI.species.PMI1912		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1913	PMI.species.PMI1913		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1914	PMI.species.PMI1914		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1915	PMI.species.PMI1915		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1916	PMI.species.PMI1916		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1917	PMI.species.PMI1917		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1918	PMI.species.PMI1918		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1919	PMI.species.PMI1919		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1920	PMI.species.PMI1920		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1921	PMI.species.PMI1921		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1922	PMI.species.PMI1922		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1923	PMI.species.PMI1923		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1924	PMI.species.PMI1924		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1925	PMI.species.PMI1925		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1926	PMI.species.PMI1926		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1927	PMI.species.PMI1927		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1928	PMI.species.PMI1928		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1929	PMI.species.PMI1929		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1930	PMI.species.PMI1930		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1931	PMI.species.PMI1931		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1932	PMI.species.PMI1932		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1933	PMI.species.PMI1933		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1934	PMI.species.PMI1934		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1935	PMI.species.PMI1935		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1936	PMI.species.PMI1936		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1937	PMI.species.PMI1937		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1938	PMI.species.PMI1938		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1939	PMI.species.PMI1939		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1940	PMI.species.PMI1940		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1941	PMI.species.PMI1941		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1942	PMI.species.PMI1942		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1943	PMI.species.PMI1943		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1944	PMI.species.PMI1944		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1945	PMI.species.PMI1945		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1946	PMI.species.PMI1946		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1947	PMI.species.PMI1947		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1948	PMI.species.PMI1948		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1949	PMI.species.PMI1949		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1950	PMI.species.PMI1950		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1951	PMI.species.PMI1951		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1952	PMI.species.PMI1952		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1953	PMI.species.PMI1953		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1954	PMI.species.PMI1954		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1955	PMI.species.PMI1955		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1956	PMI.species.PMI1956		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1957	PMI.species.PMI1957		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1958	PMI.species.PMI1958		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1959	PMI.species.PMI1959		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1960	PMI.species.PMI1960		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1961	PMI.species.PMI1961		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1962	PMI.species.PMI1962		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1963	PMI.species.PMI1963		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1964	PMI.species.PMI1964		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1965	PMI.species.PMI1965		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1966	PMI.species.PMI1966		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1967	PMI.species.PMI1967		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1968	PMI.species.PMI1968		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1969	PMI.species.PMI1969		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1970	PMI.species.PMI1970		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1971	PMI.species.PMI1971		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1972	PMI.species.PMI1972		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1973	PMI.species.PMI1973		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1974	PMI.species.PMI1974		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1975	PMI.species.PMI1975		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1976	PMI.species.PMI1976		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1977	PMI.species.PMI1977		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1978	PMI.species.PMI1978		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1979	PMI.species.PMI1979		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1980	PMI.species.PMI1980		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1981	PMI.species.PMI1981		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1982	PMI.species.PMI1982		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1983	PMI.species.PMI1983		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1984	PMI.species.PMI1984		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1985	PMI.species.PMI1985		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1986	PMI.species.PMI1986		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1987	PMI.species.PMI1987		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1988	PMI.species.PMI1988		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1989	PMI.species.PMI1989		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1990	PMI.species.PMI1990		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1991	PMI.species.PMI1991		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1992	PMI.species.PMI1992		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1993	PMI.species.PMI1993		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1994	PMI.species.PMI1994		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1995	PMI.species.PMI1995		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1996	PMI.species.PMI1996		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1997	PMI.species.PMI1997		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1998	PMI.species.PMI1998		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1999	PMI.species.PMI1999		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2000	PMI.species.PMI2000		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2001	PMI.species.PMI2001		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2002	PMI.species.PMI2002		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2007	PMI.species.PMI2007		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2008	PMI.species.PMI2008		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2009	PMI.species.PMI2009		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2010	PMI.species.PMI2010		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2011	PMI.species.PMI2011		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2013	PMI.species.PMI2013		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2014	PMI.species.PMI2014		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2021	PMI.species.PMI2021		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2022	PMI.species.PMI2022		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2023	PMI.species.PMI2023		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2024	PMI.species.PMI2024		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2025	PMI.species.PMI2025		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2026	PMI.species.PMI2026		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2027	PMI.species.PMI2027		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2028	PMI.species.PMI2028		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2033	PMI.species.PMI2033		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2034	PMI.species.PMI2034		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2039	PMI.species.PMI2039		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2040	PMI.species.PMI2040		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2045	PMI.species.PMI2045		SPECIES_PCR			Anopheles pharoensis	MIRO	40003564
PMI2046	PMI.species.PMI2046		SPECIES_PCR			Anopheles pharoensis	MIRO	40003564
PMI2047	PMI.species.PMI2047		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2050	PMI.species.PMI2050		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2051	PMI.species.PMI2051		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2052	PMI.species.PMI2052		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2053	PMI.species.PMI2053		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2054	PMI.species.PMI2054		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2056	PMI.species.PMI2056		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2057	PMI.species.PMI2057		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2062	PMI.species.PMI2062		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2063	PMI.species.PMI2063		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2064	PMI.species.PMI2064		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2065	PMI.species.PMI2065		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2066	PMI.species.PMI2066		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2067	PMI.species.PMI2067		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2068	PMI.species.PMI2068		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2069	PMI.species.PMI2069		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2070	PMI.species.PMI2070		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2071	PMI.species.PMI2071		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2072	PMI.species.PMI2072		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2073	PMI.species.PMI2073		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2074	PMI.species.PMI2074		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2075	PMI.species.PMI2075		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2076	PMI.species.PMI2076		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2077	PMI.species.PMI2077		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2078	PMI.species.PMI2078		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2079	PMI.species.PMI2079		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2080	PMI.species.PMI2080		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2081	PMI.species.PMI2081		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2082	PMI.species.PMI2082		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2083	PMI.species.PMI2083		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2084	PMI.species.PMI2084		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2085	PMI.species.PMI2085		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2086	PMI.species.PMI2086		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2087	PMI.species.PMI2087		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2088	PMI.species.PMI2088		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2089	PMI.species.PMI2089		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2090	PMI.species.PMI2090		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2091	PMI.species.PMI2091		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2092	PMI.species.PMI2092		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2093	PMI.species.PMI2093		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2094	PMI.species.PMI2094		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2095	PMI.species.PMI2095		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2096	PMI.species.PMI2096		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2097	PMI.species.PMI2097		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2098	PMI.species.PMI2098		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2099	PMI.species.PMI2099		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2100	PMI.species.PMI2100		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2101	PMI.species.PMI2101		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2102	PMI.species.PMI2102		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2103	PMI.species.PMI2103		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2104	PMI.species.PMI2104		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2105	PMI.species.PMI2105		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2106	PMI.species.PMI2106		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2107	PMI.species.PMI2107		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2108	PMI.species.PMI2108		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2109	PMI.species.PMI2109		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2110	PMI.species.PMI2110		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2111	PMI.species.PMI2111		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2112	PMI.species.PMI2112		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2113	PMI.species.PMI2113		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2114	PMI.species.PMI2114		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2115	PMI.species.PMI2115		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2116	PMI.species.PMI2116		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2117	PMI.species.PMI2117		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2118	PMI.species.PMI2118		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2119	PMI.species.PMI2119		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2120	PMI.species.PMI2120		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
