Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.3736	MAP.3736.collection		indoor light trap				1992-06/1992-06	Tanzania	GAZ	00001103	-6.565	39.031
MAP.31996	MAP.31996.collection		house resting inside				1985-09/1985-09	Mali	GAZ	00000584	16.083	-3.234
MAP.11176	MAP.11176.collection		house resting inside	outside shelter artificial			1994-06/1994-08	Kenya	GAZ	00001101	-4.532	39.396
MAP.8291	MAP.8291.collection		house resting inside	man biting indoors	man biting outdoors	larval collection	1999-08/1999-08	Sudan	GAZ	00000560	15.306	35.595
MAP.49786	MAP.49786.collection		house resting inside				1997-08/1997-08	Mali	GAZ	00000584	12.8	-8.034
MAP.3408	MAP.3408.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-4.2668	39.5762
MAP.3409	MAP.3408.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-4.2668	39.5762
MAP.3410	MAP.3408.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-4.2668	39.5762
MAP.3411	MAP.3408.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-4.2668	39.5762
MAP.8957	MAP.3408.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-4.2668	39.5762
MAP.3253	MAP.3253.collection		man biting indoors	human baited net trap	house resting inside		1991-02/1991-02	Kenya	GAZ	00001101	-3.533	39.815
MAP.11632	MAP.11632.collection		house resting inside				2000-00/2000-00	Mali	GAZ	00000584	12.8	-8.034
MAP.11635	MAP.11632.collection		house resting inside				2000-00/2000-00	Mali	GAZ	00000584	12.8	-8.034
MAP.11638	MAP.11632.collection		house resting inside				2000-00/2000-00	Mali	GAZ	00000584	12.8	-8.034
MAP.45849	MAP.45849.collection		house resting inside	man biting			2006-10/2006-10	Cameroon	GAZ	00001093	9.075	13.675
MAP.45851	MAP.45849.collection		house resting inside	man biting			2006-10/2006-10	Cameroon	GAZ	00001093	9.075	13.675
MAP.8767	MAP.8767.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Senegal	GAZ	00000913	12.637	-12.2333
MAP.8773	MAP.8767.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Senegal	GAZ	00000913	12.637	-12.2333
MAP.8780	MAP.8767.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Senegal	GAZ	00000913	12.637	-12.2333
MAP.8786	MAP.8767.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Senegal	GAZ	00000913	12.637	-12.2333
MAP.5909	MAP.5909.collection		man biting indoors	man biting outdoors			1995-05/1995-05	Gabon	GAZ	00001092	-1.63	13.603
MAP.5916	MAP.5909.collection		man biting indoors	man biting outdoors			1995-05/1995-05	Gabon	GAZ	00001092	-1.63	13.603
MAP.11367	MAP.11367.collection		house resting inside				2003-06/2004-06	Kenya	GAZ	00001101	-0.1	34.5167
MAP.49835	MAP.49835.collection		man biting indoors					Kenya	GAZ	00001101	-0.183	34.917
MAP.49836	MAP.49835.collection		man biting indoors					Kenya	GAZ	00001101	-0.183	34.917
MAP.29831	MAP.29831.collection		man biting indoors	man biting outdoors			2001-12/2001-12	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29842	MAP.29831.collection		man biting indoors	man biting outdoors			2001-12/2001-12	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29853	MAP.29831.collection		man biting indoors	man biting outdoors			2001-12/2001-12	Uganda	GAZ	00001102	1.9926	32.7195
MAP.7480	MAP.7480.collection		man biting indoors				1991-05/1991-05	Cameroon	GAZ	00001093	3.701	11.533
MAP.9791	MAP.9791.collection		indoor light trap	house resting inside	outside shelter		2001-06/2002-06	Tanzania	GAZ	00001103	-3.2324	37.1946
MAP.9805	MAP.9791.collection		indoor light trap	house resting inside	outside shelter		2001-06/2002-06	Tanzania	GAZ	00001103	-3.2324	37.1946
MAP.9806	MAP.9791.collection		indoor light trap	house resting inside	outside shelter		2001-06/2002-06	Tanzania	GAZ	00001103	-3.2324	37.1946
MAP.45514	MAP.45514.collection		larval collection	house resting inside			2004-08/2004-09	Kenya	GAZ	00001101	-0.67	37.35
MAP.3069	MAP.3069.collection		man biting indoors				1990-04/1990-04	Cameroon	GAZ	00001093	4.131	11.033
MAP.3096	MAP.3069.collection		man biting indoors				1990-04/1990-04	Cameroon	GAZ	00001093	4.131	11.033
MAP.3123	MAP.3069.collection		man biting indoors				1990-04/1990-04	Cameroon	GAZ	00001093	4.131	11.033
MAP.49294	MAP.49294.collection		man biting outdoors	carbon dioxide baited net trap			1996-01/1997-01	South Africa	GAZ	00001094	-25.427	31.951
MAP.49295	MAP.49294.collection		man biting outdoors	carbon dioxide baited net trap			1996-01/1997-01	South Africa	GAZ	00001094	-25.427	31.951
MAP.6958	MAP.6958.collection		man biting indoors				1991-02/1991-02	Kenya	GAZ	00001101	-3.533	39.815
MAP.62261	MAP.62261.collection		house resting inside				2000-03/2002-07	Mozambique	GAZ	00001100	-17.877	36.883
MAP.12263	MAP.12263.collection		house resting inside					Ghana	GAZ	00000908	5.762	0.064
MAP.12264	MAP.12263.collection		house resting inside					Ghana	GAZ	00000908	5.762	0.064
MAP.12265	MAP.12263.collection		house resting inside					Ghana	GAZ	00000908	5.762	0.064
MAP.6417	MAP.6417.collection		indoor light trap	house resting inside	outside shelter artificial		1989-01/1989-03	Tanzania	GAZ	00001103	-5.267	38.827
MAP.2538	MAP.2538.collection		man biting	house resting inside			1996-05/1996-05	Senegal	GAZ	00000913	14.704	-17.429
MAP.2360	MAP.2360.collection		indoor light trap	house resting inside			1996-03/1996-03	Tanzania	GAZ	00001103	-5.0666	38.4416
MAP.10890	MAP.10890.collection		house resting inside	man biting indoors			1992-01/1992-12	Kenya	GAZ	00001101	-4.032	39.466
MAP.7844	MAP.7844.collection		man biting indoors	house resting inside			1995-02/1995-12	Senegal	GAZ	00000913	14.496	-16.506
MAP.7845	MAP.7844.collection		man biting indoors	house resting inside			1995-02/1995-12	Senegal	GAZ	00000913	14.496	-16.506
MAP.7848	MAP.7844.collection		man biting indoors	house resting inside			1995-02/1995-12	Senegal	GAZ	00000913	14.496	-16.506
MAP.41063	MAP.41063.collection							Benin	GAZ	00000904	10.22	2.665
MAP.2682	MAP.2682.collection		house resting inside				1989-06/1989-06	Sudan	GAZ	00000560	13.189	30.218
MAP.2695	MAP.2682.collection		house resting inside				1989-06/1989-06	Sudan	GAZ	00000560	13.189	30.218
MAP.31023	MAP.31023.collection		house resting inside	outlet window trap			1986-01/1987-01	South Africa	GAZ	00001094	-27.333	32.217
MAP.7884	MAP.7884.collection		man biting indoors	house resting inside			1993-08/1993-08	Benin	GAZ	00000904	6.466	2.416
MAP.7897	MAP.7884.collection		man biting indoors	house resting inside			1993-08/1993-08	Benin	GAZ	00000904	6.466	2.416
MAP.7342	MAP.7342.collection		man biting indoors	larval collection			1991-05/1991-05	Cameroon	GAZ	00001093	3.399	11.467
MAP.64856	MAP.64856.collection		larval collection	house resting inside			2001-05/2001-12	Sudan	GAZ	00000560	13.85	35.382
MAP.53203	MAP.53203.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-03/2003-03	Madagascar	GAZ	00001108	-19.243	46.2727
MAP.53215	MAP.53203.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-03/2003-03	Madagascar	GAZ	00001108	-19.243	46.2727
MAP.50981	MAP.50981.collection		larval collection				2006-10/2006-11	Cameroon	GAZ	00001093	3.917	11.449
MAP.3857	MAP.3857.collection		man biting outdoors	man biting indoors	larval collection	house resting inside	1994-05/1994-05	Mozambique	GAZ	00001100	-25.966	32.465
MAP.3875	MAP.3857.collection		man biting outdoors	man biting indoors	larval collection	house resting inside	1994-05/1994-05	Mozambique	GAZ	00001100	-25.966	32.465
MAP.49619	MAP.49619.collection		human baited net trap				1995-10/1995-11	Guinea-Bissau	GAZ	00000910	11.906	-15.599
MAP.49621	MAP.49619.collection		human baited net trap				1995-10/1995-11	Guinea-Bissau	GAZ	00000910	11.906	-15.599
MAP.9726	MAP.9726.collection		indoor light trap	house resting inside			1998-04/1998-04	Mozambique	GAZ	00001100	-25.427	32.758
MAP.53313	MAP.53313.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2004-05/2004-05	Madagascar	GAZ	00001108	-19.133	46.349
MAP.53325	MAP.53313.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2004-05/2004-05	Madagascar	GAZ	00001108	-19.133	46.349
MAP.3740	MAP.3740.collection		indoor light trap				1992-10/1992-10	Tanzania	GAZ	00001103	-6.565	39.031
MAP.7221	MAP.7221.collection		house resting inside				1990-05/1990-05	Kenya	GAZ	00001101	-0.05	34.9667
MAP.41006	MAP.41006.collection						1997-04/1997-09	Burkina Faso	GAZ	00000905	12.4233	-1.3569
MAP.7716	MAP.7716.collection		man biting				1995-08/1995-08	Senegal	GAZ	00000913	13.683	-16.383
MAP.7766	MAP.7716.collection		man biting				1995-08/1995-08	Senegal	GAZ	00000913	13.683	-16.383
MAP.7810	MAP.7716.collection		man biting				1995-08/1995-08	Senegal	GAZ	00000913	13.683	-16.383
MAP.10456	MAP.10456.collection		man biting indoors	man biting outdoors	human baited net trap		2003-02/2003-02	Madagascar	GAZ	00001108	-19.132	46.349
MAP.30151	MAP.30151.collection							Angola	GAZ	00001095	-17.26	14.559
MAP.12285	MAP.12285.collection		house resting inside	animal baited net trap			1986-10/1986-11	Kenya	GAZ	00001101	-0.1167	34.3833
MAP.12290	MAP.12285.collection		house resting inside	animal baited net trap			1986-10/1986-11	Kenya	GAZ	00001101	-0.1167	34.3833
MAP.8309	MAP.8309.collection		house resting inside	man biting indoors	man biting outdoors	larval collection	1999-10/1999-10	Sudan	GAZ	00000560	15.327	35.595
MAP.49670	MAP.49670.collection		house resting inside				1996-05/1996-06	Tanzania	GAZ	00001103	-5.201	38.748
MAP.41250	MAP.41250.collection		house resting inside	outside shelter artificial			2000-09/2000-09	Burkina Faso	GAZ	00000905	12.15	-1.383
MAP.42556	MAP.42556.collection							Tanzania	GAZ	00001103	-4.967	39.132
MAP.9354	MAP.9354.collection		house resting inside				1991-09/1994-12	Tanzania	GAZ	00001103	-8.098	36.482
MAP.29290	MAP.29290.collection		man biting indoors				1991-01/1993-12	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
MAP.31952	MAP.31952.collection		house resting inside	man biting	larval collection	outside shelter artificial	1993-07/1993-08	Mali	GAZ	00000584	12.8	-8.034
MAP.3062	MAP.3062.collection		man biting indoors				1989-09/1989-09	Cameroon	GAZ	00001093	4.131	11.033
MAP.3089	MAP.3062.collection		man biting indoors				1989-09/1989-09	Cameroon	GAZ	00001093	4.131	11.033
MAP.3116	MAP.3062.collection		man biting indoors				1989-09/1989-09	Cameroon	GAZ	00001093	4.131	11.033
MAP.2636	MAP.2636.collection		house resting inside	man biting			1987-10/1987-10	Sudan	GAZ	00000560	14.3	33.4
MAP.62704	MAP.62704.collection						1998-00/2006-00	Nigeria	GAZ	00000912	7.034	3.45
MAP.8362	MAP.8362.collection		human baited net trap				1992-08/1992-08	Guinea-Bissau	GAZ	00000910	11.833	-15.768
MAP.8365	MAP.8362.collection		human baited net trap				1992-08/1992-08	Guinea-Bissau	GAZ	00000910	11.833	-15.768
MAP.5595	MAP.5595.collection		man biting indoors	man biting outdoors			1992-11/1992-11	Burundi	GAZ	00001090	-4.22	29.664
MAP.5602	MAP.5595.collection		man biting indoors	man biting outdoors			1992-11/1992-11	Burundi	GAZ	00001090	-4.22	29.664
MAP.29047	MAP.29047.collection		man biting				1992-02/1992-02	Madagascar	GAZ	00001108	-18.316	47.118
MAP.11269	MAP.11269.collection		house resting inside				1988-07/1988-07	Kenya	GAZ	00001101	-0.183	34.383
MAP.11281	MAP.11269.collection		house resting inside				1988-07/1988-07	Kenya	GAZ	00001101	-0.183	34.383
MAP.11293	MAP.11269.collection		house resting inside				1988-07/1988-07	Kenya	GAZ	00001101	-0.183	34.383
MAP.6088	MAP.6088.collection		man biting indoors	man biting outdoors	house resting inside		1996-02/1996-02	Mozambique	GAZ	00001100	-25.966	32.465
MAP.6107	MAP.6088.collection		man biting indoors	man biting outdoors	house resting inside		1996-02/1996-02	Mozambique	GAZ	00001100	-25.966	32.465
MAP.9253	MAP.9253.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	9.074	6.007
MAP.9255	MAP.9253.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	9.074	6.007
MAP.42299	MAP.42299.collection						1994-00/1994-00	Uganda	GAZ	00001102	0.85	30.182
MAP.3712	MAP.3712.collection		indoor light trap				1992-09/1992-09	Tanzania	GAZ	00001103	-6.516	38.982
MAP.35110	MAP.35110.collection		house resting inside	larval collection			2003-11/2004-04	Nigeria	GAZ	00000912	7.4333	3.9
MAP.32260	MAP.32260.collection						1999-08/1999-08	Cameroon	GAZ	00001093	3.9	11.483
MAP.5439	MAP.5439.collection		house resting inside	man biting indoors				Benin	GAZ	00000904	6.433	2.603
MAP.5440	MAP.5439.collection		house resting inside	man biting indoors				Benin	GAZ	00000904	6.433	2.603
MAP.9026	MAP.9026.collection		house resting inside				1999-02/2000-12	Cameroon	GAZ	00001093	4.162	11.536
MAP.29040	MAP.29040.collection		resting outdoors	outside shelter artificial	light trap		1993-01/1994-09	Côte d'Ivoire	GAZ	00000906	7.689	-5.032
MAP.6390	MAP.6390.collection		house resting inside	outside shelter artificial	outlet window trap		1988-03/1988-03	Tanzania	GAZ	00001103	-4.847	38.184
MAP.6398	MAP.6390.collection		house resting inside	outside shelter artificial	outlet window trap		1988-03/1988-03	Tanzania	GAZ	00001103	-4.847	38.184
MAP.29169	MAP.29169.collection		man biting				1988-06/1988-06	Madagascar	GAZ	00001108	-19	47.419
MAP.2656	MAP.2656.collection		house resting inside	man biting indoors	man biting outdoors		1987-05/1987-05	Sudan	GAZ	00000560	13.576	33.567
MAP.49628	MAP.49628.collection						2001-00/2001-00	Uganda	GAZ	00001102	0.45	33.2333
MAP.7121	MAP.7121.collection		man biting indoors				1986-09/1986-09	Kenya	GAZ	00001101	-0.1138	34.404
MAP.11323	MAP.11323.collection		larval collection				1994-05/1994-05	Tanzania	GAZ	00001103	-8.203	36.713
MAP.11324	MAP.11323.collection		larval collection				1994-05/1994-05	Tanzania	GAZ	00001103	-8.203	36.713
MAP.35159	MAP.35159.collection		man biting indoors	man biting outdoors			2000-11/2000-11	Burkina Faso	GAZ	00000905	11.301	-3.901
MAP.3821	MAP.3821.collection		indoor light trap				1990-08/1990-08	Tanzania	GAZ	00001103	-8.151	36.387
MAP.3078	MAP.3078.collection		man biting indoors				1991-01/1991-01	Cameroon	GAZ	00001093	4.131	11.033
MAP.3105	MAP.3078.collection		man biting indoors				1991-01/1991-01	Cameroon	GAZ	00001093	4.131	11.033
MAP.3132	MAP.3078.collection		man biting indoors				1991-01/1991-01	Cameroon	GAZ	00001093	4.131	11.033
MAP.11430	MAP.11430.collection		house resting inside				2003-12/2003-12	Kenya	GAZ	00001101	0.0833	34.7167
MAP.32020	MAP.32020.collection		house resting inside				1988-09/1988-09	Mali	GAZ	00000584	19.483	0.854
MAP.44912	MAP.44912.collection		house resting inside	outside shelter artificial			2005-05/2005-06	Tanzania	GAZ	00001103	-8.383	36.666
MAP.44913	MAP.44912.collection		house resting inside	outside shelter artificial			2005-05/2005-06	Tanzania	GAZ	00001103	-8.383	36.666
MAP.10338	MAP.10338.collection		house resting inside	outlet window trap			1987-08/1987-08	Gambia	GAZ	00000907	13.583	-15.716
MAP.41065	MAP.41065.collection							Benin	GAZ	00000904	9.2833	2.7167
MAP.45897	MAP.45897.collection		house resting inside				2003-03/2003-06	Kenya	GAZ	00001101	-0.6	34.5833
MAP.31856	MAP.31856.collection		house resting inside				1999-10/1999-12	South Africa	GAZ	00001094	-27.067	32.233
MAP.45666	MAP.45666.collection		larval collection				2005-08/2005-08	Cameroon	GAZ	00001093	9.298	13.395
MAP.45669	MAP.45666.collection		larval collection				2005-08/2005-08	Cameroon	GAZ	00001093	9.298	13.395
MAP.53370	MAP.53370.collection		larval collection	house resting inside			1999-12/1999-12	Kenya	GAZ	00001101	-0.4	35.25
MAP.39344	MAP.39344.collection		house resting inside				1995-06/1995-06	Uganda	GAZ	00001102	0.0846	30.1744
MAP.39346	MAP.39344.collection		house resting inside				1995-06/1995-06	Uganda	GAZ	00001102	0.0846	30.1744
MAP.9045	MAP.9045.collection		carbon dioxide baited net trap					Tanzania	GAZ	00001103	-8.231	36.165
MAP.9046	MAP.9045.collection		carbon dioxide baited net trap					Tanzania	GAZ	00001103	-8.231	36.165
MAP.9047	MAP.9045.collection		carbon dioxide baited net trap					Tanzania	GAZ	00001103	-8.231	36.165
MAP.10426	MAP.10426.collection		larval collection	house resting inside			1999-05/1999-05	Kenya	GAZ	00001101	-0.4155	34.205
MAP.10429	MAP.10426.collection		larval collection	house resting inside			1999-05/1999-05	Kenya	GAZ	00001101	-0.4155	34.205
MAP.10430	MAP.10426.collection		larval collection	house resting inside			1999-05/1999-05	Kenya	GAZ	00001101	-0.4155	34.205
MAP.3328	MAP.3328.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.2085	40.0699
MAP.3329	MAP.3328.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.2085	40.0699
MAP.3330	MAP.3328.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.2085	40.0699
MAP.3331	MAP.3328.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.2085	40.0699
MAP.30264	MAP.30264.collection		house resting inside				2003-11/2003-11	Kenya	GAZ	00001101	-0.1167	34.5
MAP.7859	MAP.7859.collection		man biting	house resting inside			1992-09/1994-10	Senegal	GAZ	00000913	16.401	-16.012
MAP.10063	MAP.10063.collection		man biting indoors	man biting outdoors			1992-09/1992-09	Senegal	GAZ	00000913	13.716	-16.418
MAP.10101	MAP.10063.collection		man biting indoors	man biting outdoors			1992-09/1992-09	Senegal	GAZ	00000913	13.716	-16.418
MAP.10139	MAP.10063.collection		man biting indoors	man biting outdoors			1992-09/1992-09	Senegal	GAZ	00000913	13.716	-16.418
MAP.62345	MAP.62345.collection		larval collection				2004-08/2005-03	Kenya	GAZ	00001101	-0.67	37.35
MAP.62346	MAP.62345.collection		larval collection				2004-08/2005-03	Kenya	GAZ	00001101	-0.67	37.35
MAP.62347	MAP.62345.collection		larval collection				2004-08/2005-03	Kenya	GAZ	00001101	-0.67	37.35
MAP.12164	MAP.12164.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.8675	-1.1208
MAP.12165	MAP.12164.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.8675	-1.1208
MAP.12166	MAP.12164.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.8675	-1.1208
MAP.12168	MAP.12164.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.8675	-1.1208
MAP.45902	MAP.45902.collection		house resting inside				2002-03/2002-06	Kenya	GAZ	00001101	-0.382	35.015
MAP.29834	MAP.29834.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29845	MAP.29834.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29856	MAP.29834.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	1.9926	32.7195
MAP.9278	MAP.9278.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	8.124	4.247
MAP.9280	MAP.9278.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	8.124	4.247
MAP.35254	MAP.35254.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2597	36.55
MAP.35255	MAP.35254.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2597	36.55
MAP.35256	MAP.35254.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2597	36.55
MAP.30242	MAP.30242.collection		house resting inside	human baited net trap			2004-06/2004-06	Cameroon	GAZ	00001093	9.398	13.507
MAP.30248	MAP.30242.collection		house resting inside	human baited net trap			2004-06/2004-06	Cameroon	GAZ	00001093	9.398	13.507
MAP.30255	MAP.30242.collection		house resting inside	human baited net trap			2004-06/2004-06	Cameroon	GAZ	00001093	9.398	13.507
MAP.5031	MAP.5031.collection		man biting	house resting inside			2002-02/2002-08	Côte d'Ivoire	GAZ	00000906	6.866	-5.4
MAP.10029	MAP.10029.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	9.075	6.007
MAP.8907	MAP.8907.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.3668	39.9835
MAP.7504	MAP.7504.collection		man biting indoors				1991-05/1991-05	Cameroon	GAZ	00001093	3.683	11.533
MAP.41265	MAP.41265.collection		house resting inside	outside shelter artificial			1999-11/1999-11	Burkina Faso	GAZ	00000905	12.145	-1.375
MAP.11368	MAP.11368.collection		house resting inside				2003-06/2003-06	Kenya	GAZ	00001101	-0.1	34.5167
