Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.12927	MAP.12926.collection		man biting indoors	man biting outdoors	light trap		1997-01/1999-12	Brazil	GAZ	00002828	-14.6633	-48.9598
MAP.14763	MAP.14763.collection		larval collection				1994-04/1994-05	Belize	GAZ	00002934	17.882	-88.311
MAP.5138	MAP.5138.collection		outlet window trap				1985-07/1985-07	Suriname	GAZ	00002525	4.414	-54.432
MAP.15873	MAP.15873.collection		man biting outdoors				1988-07/1988-07	Colombia	GAZ	00002929	6	-76.784
MAP.15608	MAP.15608.collection		man biting				1989-06/1989-06	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15632	MAP.15608.collection		man biting				1989-06/1989-06	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.64235	MAP.64235.collection		carbon dioxide baited net trap				2005-10/2005-10	Argentina	GAZ	00002928	-22.733	-64.368
MAP.13261	MAP.13261.collection		man biting				1989-00/1999-00	Venezuala	GAZ	00002931	7.5	-65.6667
MAP.15298	MAP.15298.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.15	-61.7167
MAP.15300	MAP.15298.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.15	-61.7167
MAP.14334	MAP.14334.collection		larval collection	resting outdoors	animal shed resting		1986-05/1986-05	United States of America	GAZ	00002459	29.613	-82.4067
MAP.13440	MAP.13440.collection		man biting outdoors				1997-11/1997-11	Brazil	GAZ	00002828	2.826	-60.658
MAP.13486	MAP.13440.collection		man biting outdoors				1997-11/1997-11	Brazil	GAZ	00002828	2.826	-60.658
MAP.13496	MAP.13440.collection		man biting outdoors				1997-11/1997-11	Brazil	GAZ	00002828	2.826	-60.658
MAP.13503	MAP.13440.collection		man biting outdoors				1997-11/1997-11	Brazil	GAZ	00002828	2.826	-60.658
MAP.15286	MAP.15286.collection		man biting indoors	man biting outdoors	larval collection		1992-08/1992-09	Belize	GAZ	00002934	16.105	-88.809
MAP.14501	MAP.14501.collection		animal shed resting				1992-10/1992-10	Guatemala	GAZ	00002936	14.051	-91.518
MAP.14626	MAP.14626.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.251	-88.784
MAP.14627	MAP.14626.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.251	-88.784
MAP.14592	MAP.14592.collection		outdoor light trap				1991-07/1992-08	Mexico	GAZ	00002852	14.83	-92.323
MAP.15917	MAP.15917.collection		man biting	larval collection				Suriname	GAZ	00002525	4.367	-55.784
MAP.15919	MAP.15917.collection		man biting	larval collection				Suriname	GAZ	00002525	4.367	-55.784
MAP.14586	MAP.14586.collection		outdoor light trap				1991-07/1991-09	Mexico	GAZ	00002852	14.83	-92.323
MAP.14337	MAP.14337.collection		larval collection	resting outdoors	animal shed resting		1986-07/1986-07	United States of America	GAZ	00002459	36.042	-88.05
MAP.12828	MAP.12828.collection		house resting inside	resting outdoors	outside shelter natural		2002-04/2002-06	Brazil	GAZ	00002828	-10.621	-65.177
MAP.66130	MAP.66130.collection		larval collection				2000-10/2000-10	Costa Rica	GAZ	00002901	9.998	-85.2544
MAP.14624	MAP.14624.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.9417	-92.35
MAP.15726	MAP.15726.collection		man biting indoors	man biting outdoors	outside shelter natural	house resting inside	1987-04/1987-10	Mexico	GAZ	00002852	25.605	-107.749
MAP.30964	MAP.30964.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	36.8142	-88.1578
MAP.30355	MAP.30355.collection		man biting indoors	man biting outdoors			2002-08/2002-08	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30375	MAP.30355.collection		man biting indoors	man biting outdoors			2002-08/2002-08	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30385	MAP.30355.collection		man biting indoors	man biting outdoors			2002-08/2002-08	Belize	GAZ	00002934	17.1665	-88.6027
MAP.16007	MAP.16007.collection		outlet window trap	outside shelter artificial			1985-07/1985-08	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.13812	MAP.13812.collection		man biting	resting outdoors	house resting inside	larval collection	1986-06/1987-12	Brazil	GAZ	00002828	-9.569	-62.16
MAP.13813	MAP.13812.collection		man biting	resting outdoors	house resting inside	larval collection	1986-06/1987-12	Brazil	GAZ	00002828	-9.569	-62.16
MAP.13814	MAP.13812.collection		man biting	resting outdoors	house resting inside	larval collection	1986-06/1987-12	Brazil	GAZ	00002828	-9.569	-62.16
MAP.15465	MAP.15465.collection		man biting outdoors	man biting indoors			1988-09/1988-09	Mexico	GAZ	00002852	15.451	-93.168
MAP.15316	MAP.15316.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.181	-61.613
MAP.15318	MAP.15316.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.181	-61.613
MAP.13043	MAP.13043.collection		man biting				1997-01/1997-01	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.14608	MAP.14608.collection		outdoor light trap				1991-12/1992-01	Mexico	GAZ	00002852	14.783	-92.401
MAP.14549	MAP.14549.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.637	-92.258
MAP.65028	MAP.65028.collection		house resting inside	man biting indoors			2002-10/2003-12	Colombia	GAZ	00002929	-2.9125	-69.7272
MAP.51117	MAP.51117.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.4833	-88.3167
MAP.51120	MAP.51117.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.4833	-88.3167
MAP.51121	MAP.51117.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.4833	-88.3167
MAP.65839	MAP.65839.collection		larval collection				1999-05/1999-05	Ecuador	GAZ	00002912	0.9812	-79.6538
MAP.16060	MAP.16060.collection		outside shelter artificial				1986-08/1986-08	United States of America	GAZ	00002459	39.017	-121.319
MAP.15602	MAP.15602.collection		man biting				1988-12/1988-12	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15626	MAP.15602.collection		man biting				1988-12/1988-12	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.12821	MAP.12821.collection		man biting indoors	man biting outdoors			1994-03/1994-03	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.14237	MAP.14237.collection		larval collection	resting outdoors	animal shed resting		1993-06/1993-06	United States of America	GAZ	00002459	32.278	-91.9167
MAP.14280	MAP.14237.collection		larval collection	resting outdoors	animal shed resting		1993-06/1993-06	United States of America	GAZ	00002459	32.278	-91.9167
MAP.64197	MAP.64197.collection		carbon dioxide baited net trap				2002-08/2002-08	Argentina	GAZ	00002928	-22.733	-64.368
MAP.15528	MAP.15528.collection		man biting				1989-08/1989-08	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15548	MAP.15528.collection		man biting				1989-08/1989-08	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.14454	MAP.14454.collection		larval collection	resting outdoors	animal shed resting		1987-08/1987-08	United States of America	GAZ	00002459	34.622	-86.883
MAP.42370	MAP.42370.collection		man biting outdoors				2001-06/2001-06	Suriname	GAZ	00002525	3.376	-54.061
MAP.15558	MAP.15558.collection		man biting				1988-11/1988-11	Venezuala	GAZ	00002931	7.468	-71.651
MAP.15576	MAP.15558.collection		man biting				1988-11/1988-11	Venezuala	GAZ	00002931	7.468	-71.651
MAP.64141	MAP.64141.collection		carbon dioxide baited net trap				2002-02/2002-02	Argentina	GAZ	00002928	-23.1	-64.5
MAP.14607	MAP.14607.collection		outdoor light trap				1991-10/1991-11	Mexico	GAZ	00002852	14.783	-92.401
MAP.15874	MAP.15874.collection		man biting outdoors				1988-09/1988-09	Colombia	GAZ	00002929	6.65	-77.2333
MAP.49839	MAP.49839.collection						1993-00/1993-00	Brazil	GAZ	00002828	-26.5833	-48.9667
MAP.14162	MAP.14162.collection		larval collection	resting outdoors	animal shed resting		1992-05/1992-05	United States of America	GAZ	00002459	30.4504	-85.8994
MAP.12813	MAP.12813.collection		man biting indoors	man biting outdoors			1993-07/1993-07	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.35679	MAP.35679.collection		animal shed resting	man biting				Colombia	GAZ	00002929	3.8166	-77.0666
MAP.14967	MAP.14967.collection		man biting outdoors	man biting indoors	house resting inside		1991-02/1991-02	Mexico	GAZ	00002852	15.6667	-93.4
MAP.15497	MAP.15497.collection		man biting outdoors	man biting indoors			1989-02/1989-02	Mexico	GAZ	00002852	15.5	-93.2167
MAP.14859	MAP.14859.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-06/1992-06	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14886	MAP.14859.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-06/1992-06	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14901	MAP.14859.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-06/1992-06	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14823	MAP.14823.collection		man biting outdoors	man biting indoors			1994-11/1994-11	Brazil	GAZ	00002828	-24.607	-47.876
MAP.14094	MAP.14094.collection		larval collection	resting outdoors	animal shed resting		1990-05/1990-05	United States of America	GAZ	00002459	29.441	-83.289
MAP.15902	MAP.15902.collection		man biting					Suriname	GAZ	00002525	2.357	-56.813
MAP.14543	MAP.14543.collection		outdoor light trap				1991-07/1992-08	Mexico	GAZ	00002852	14.651	-92.291
MAP.14061	MAP.14061.collection		light trap	man biting outdoors			1991-01/1991-04	Mexico	GAZ	00002852	14.8378	-92.536
MAP.13824	MAP.13824.collection		man biting				1993-02/1993-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13868	MAP.13824.collection		man biting				1993-02/1993-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13912	MAP.13824.collection		man biting				1993-02/1993-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.29512	MAP.29512.collection		man biting indoors	man biting outdoors			1987-01/1987-01	Haiti	GAZ	00003953	18.434	-72.685
MAP.51252	MAP.51252.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	18.45	-88.4667
MAP.51255	MAP.51252.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	18.45	-88.4667
MAP.51256	MAP.51252.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	18.45	-88.4667
MAP.15213	MAP.15213.collection		larval collection				1993-12/1994-03	Brazil	GAZ	00002828	-24.727	-48.096
MAP.49683	MAP.49683.collection		animal shed resting				1995-06/1995-06	Guatemala	GAZ	00002936	14.0464	-91.5364
MAP.40063	MAP.40063.collection		man biting indoors	man biting outdoors	resting outdoors		1988-09/1988-09	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40083	MAP.40063.collection		man biting indoors	man biting outdoors	resting outdoors		1988-09/1988-09	Venezuala	GAZ	00002931	7.466	-71.65
MAP.5089	MAP.5089.collection		man biting				2003-05/2003-05	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.30351	MAP.30351.collection		man biting indoors	man biting outdoors			2002-03/2002-03	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30371	MAP.30351.collection		man biting indoors	man biting outdoors			2002-03/2002-03	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30381	MAP.30351.collection		man biting indoors	man biting outdoors			2002-03/2002-03	Belize	GAZ	00002934	17.1665	-88.6027
MAP.31682	MAP.31682.collection		light trap				1997-00/1997-00	Mexico	GAZ	00002852	14.625	-92.2706
MAP.13065	MAP.13065.collection		man biting				1998-11/1998-11	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.42430	MAP.42430.collection		man biting indoors				2001-05/2001-10	French Guiana	GAZ	00067144	3.391	-53.928
MAP.15425	MAP.15425.collection		man biting indoors	man biting outdoors			1988-10/1988-10	Venezuala	GAZ	00002931	10.584	-62.984
MAP.35491	MAP.35491.collection		larval collection				2006-01/2006-01	Brazil	GAZ	00002828	-19.0348	-39.9484
MAP.35498	MAP.35491.collection		larval collection				2006-01/2006-01	Brazil	GAZ	00002828	-19.0348	-39.9484
MAP.64144	MAP.64144.collection		carbon dioxide baited net trap				2002-05/2002-05	Argentina	GAZ	00002928	-23.1	-64.5
MAP.62910	MAP.62910.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.829	-80.981
MAP.51139	MAP.51139.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.6333	-88.3833
MAP.51148	MAP.51139.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.6333	-88.3833
MAP.51151	MAP.51139.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.6333	-88.3833
MAP.51097	MAP.51097.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.15	-88.7167
MAP.51109	MAP.51097.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.15	-88.7167
MAP.51113	MAP.51097.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.15	-88.7167
MAP.14679	MAP.14679.collection		larval collection				1994-05/1994-05	Belize	GAZ	00002934	17.567	-88.313
MAP.51367	MAP.51367.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4667	-88.4
MAP.51370	MAP.51367.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4667	-88.4
MAP.51371	MAP.51367.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4667	-88.4
MAP.42408	MAP.42408.collection		man biting outdoors				2000-04/2000-04	French Guiana	GAZ	00067144	3.391	-53.928
MAP.32411	MAP.32411.collection							Peru	GAZ	00002932	-12.044	-77.036
MAP.14411	MAP.14411.collection		larval collection	resting outdoors	animal shed resting		1992-03/1992-03	United States of America	GAZ	00002459	29.569	-82.375
MAP.14242	MAP.14242.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	35.921	-87.959
MAP.39697	MAP.39697.collection		outside shelter artificial				2004-07/2004-07	United States of America	GAZ	00002459	30.6386	-96.3362
MAP.16012	MAP.16012.collection		outlet window trap	outside shelter artificial			1985-11/1985-12	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.14682	MAP.14682.collection		larval collection				1993-08/1993-08	Belize	GAZ	00002934	17.41	-88.308
MAP.16072	MAP.16072.collection		animal biting outdoors	man biting indoors	man biting outdoors	larval collection	1985-11/1988-06	Brazil	GAZ	00002828	-9.1974	-63.1655
MAP.16073	MAP.16072.collection		animal biting outdoors	man biting indoors	man biting outdoors	larval collection	1985-11/1988-06	Brazil	GAZ	00002828	-9.1974	-63.1655
MAP.16074	MAP.16072.collection		animal biting outdoors	man biting indoors	man biting outdoors	larval collection	1985-11/1988-06	Brazil	GAZ	00002828	-9.1974	-63.1655
MAP.14689	MAP.14689.collection		larval collection				1994-05/1994-05	Belize	GAZ	00002934	17.971	-88.394
MAP.62857	MAP.62857.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.465	-82.464
MAP.5091	MAP.5091.collection		man biting				2003-07/2003-07	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.15417	MAP.15417.collection		man biting indoors				1985-06/1986-01	Mexico	GAZ	00002852	14.56	-92.25
MAP.35489	MAP.35489.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	2.7927	-60.6119
MAP.35490	MAP.35489.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	2.7927	-60.6119
MAP.14262	MAP.14262.collection		larval collection	resting outdoors	animal shed resting		1995-08/1995-08	United States of America	GAZ	00002459	44.447	-92.264
MAP.14147	MAP.14147.collection		larval collection	resting outdoors	animal shed resting		1990-02/1990-02	United States of America	GAZ	00002459	28.851	-82.223
MAP.13999	MAP.13999.collection		man biting indoors	man biting outdoors	light trap	animal shed resting	1995-02/1995-06	Mexico	GAZ	00002852	15.23	-92.7
MAP.35486	MAP.35486.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	2.9138	-60.428
MAP.35487	MAP.35486.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	2.9138	-60.428
MAP.14044	MAP.14044.collection		house resting inside	man biting indoors	outlet window trap		1989-11/1989-11	Suriname	GAZ	00002525	4.326	-54.425
MAP.14051	MAP.14044.collection		house resting inside	man biting indoors	outlet window trap		1989-11/1989-11	Suriname	GAZ	00002525	4.326	-54.425
MAP.14610	MAP.14610.collection		outdoor light trap				1992-05/1992-06	Mexico	GAZ	00002852	14.783	-92.401
MAP.14375	MAP.14375.collection		larval collection	resting outdoors	animal shed resting		1985-06/1985-06	United States of America	GAZ	00002459	30.858	-84.767
MAP.14256	MAP.14256.collection		larval collection	resting outdoors	animal shed resting		1996-10/1996-10	United States of America	GAZ	00002459	29.657	-82.34
MAP.14506	MAP.14506.collection		man biting indoors	man biting outdoors				Colombia	GAZ	00002929	3.243	-77.505
MAP.40018	MAP.40018.collection		man biting indoors	man biting outdoors			1988-07/1988-07	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.40041	MAP.40018.collection		man biting indoors	man biting outdoors			1988-07/1988-07	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.14354	MAP.14354.collection		larval collection	resting outdoors	animal shed resting		1988-07/1988-07	United States of America	GAZ	00002459	33.677	-80.535
MAP.64175	MAP.64175.collection		carbon dioxide baited net trap				2004-12/2004-12	Argentina	GAZ	00002928	-23.1	-64.5
MAP.12838	MAP.12838.collection		man biting indoors	man biting outdoors	indoor light trap		1999-01/2000-04	Venezuala	GAZ	00002931	6.536	-61.593
MAP.12839	MAP.12838.collection		man biting indoors	man biting outdoors	indoor light trap		1999-01/2000-04	Venezuala	GAZ	00002931	6.536	-61.593
MAP.42391	MAP.42391.collection		man biting outdoors				2001-01/2001-01	French Guiana	GAZ	00067144	3.374	-54.047
MAP.13756	MAP.13756.collection		larval collection				1990-00/1996-00	Brazil	GAZ	00002828	-1.437	-48.499
MAP.13826	MAP.13826.collection		man biting				1993-04/1993-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13870	MAP.13826.collection		man biting				1993-04/1993-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13914	MAP.13826.collection		man biting				1993-04/1993-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.35479	MAP.35479.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	3.0602	-61.3125
MAP.35481	MAP.35479.collection		larval collection				2004-11/2005-01	Brazil	GAZ	00002828	3.0602	-61.3125
MAP.15836	MAP.15836.collection		man biting indoors	man biting outdoors	house resting inside		1988-08/1988-08	Mexico	GAZ	00002852	14.56	-92.25
MAP.30963	MAP.30963.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	36.8906	-88.2217
MAP.13830	MAP.13830.collection		man biting				1993-08/1993-08	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13874	MAP.13830.collection		man biting				1993-08/1993-08	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13918	MAP.13830.collection		man biting				1993-08/1993-08	Brazil	GAZ	00002828	-3.12	-60.018
