id	latitude	longitude	country id	species	year start	year end	month start	month end	id method1	id method2	sample method1	sample method2	sample method3	sample method4	ASSI	citation
14012	-14.25	-51.6167	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1995	1995	2	2	not applicable	not applicable	man biting indoors	man biting outdoors				"Ianelli, R.V., Honório, N.A., Lima, D.C., Lourenço-De-Oliveira, R., Santos, R.V. and Coimbra Júnior, C.E. (1998).  <b>Faunal composition and behavior of anopheline mosquitoes in the Xavánte Indian reservation of Pimentel Barbosa, central Brazil.</b> <i>Parasite</i>, <b>5</b>(2):197-202"
14013	-14.25	-51.6167	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1996	1996	4	5	not applicable	not applicable	man biting indoors	man biting outdoors				"Ianelli, R.V., Honório, N.A., Lima, D.C., Lourenço-De-Oliveira, R., Santos, R.V. and Coimbra Júnior, C.E. (1998).  <b>Faunal composition and behavior of anopheline mosquitoes in the Xavánte Indian reservation of Pimentel Barbosa, central Brazil.</b> <i>Parasite</i>, <b>5</b>(2):197-202"
14016	-21.791	-48.183	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14017	17.497	-88.184	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14018	2.826	-60.659	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14019	-1.196	-47.175	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14020	-22.116	-48.3	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14021	9.55	-70.65	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14022	5.441	-53.827	GUF	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14023	-10.827	-65.411	BOL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14025	-3.75	-73.192	PER	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14026	0.037	-51.05	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14027	-10.249	-54.981	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14028	-8.76	-63.91	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14029	5.668	-67.635	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14030	-3.364	-64.694	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	DNA probe	unknown					"Conn, J.E. (1998).  <b>Systematics and population level analysis of <i>Anopheles darlingi</i>.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>93</b>(5):647-50"
14031	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1994	1994	2	2	not applicable	not applicable	man biting indoors	man biting outdoors	house resting inside			"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14032	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1994	1994	2	5	not applicable	not applicable	man biting indoors	man biting outdoors	house resting inside			"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14033	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1995	1995	2	5	not applicable	not applicable	man biting indoors	man biting outdoors	house resting inside			"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14034	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1994	1994	1	1	not applicable	not applicable	outlet window trap	man biting indoors				"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14035	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1994	1994	2	4	not applicable	not applicable	outlet window trap	man biting indoors				"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14036	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1995	1995	1	1	not applicable	not applicable	outlet window trap	man biting indoors				"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14037	15.067	-92.223	MEX	Anopheles (Anopheles) pseudopunctipennis species complex	1995	1995	2	4	not applicable	not applicable	outlet window trap	man biting indoors				"Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  <b>Selective and conventional house-spraying of DDT and bendiocarb against <i>Anopheles pseudopunctipennis</i> in southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>14</b>(4):410-20"
14039	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1988	1988	12	12	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14040	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	1	1	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14041	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	5	5	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14042	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	6	6	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14043	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	8	8	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14044	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	11	11	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14045	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	12	12	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14046	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1988	1988	12	12	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14047	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	1	1	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14048	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	5	5	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14049	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	6	6	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14050	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	8	8	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14051	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	11	11	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14052	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	12	12	not applicable	not applicable	house resting inside	man biting indoors	outlet window trap			"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14053	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1989	8	9	not applicable	not applicable	unknown					"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14054	4.326	-54.425	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1989	1990	10	3	not applicable	not applicable	unknown					"Voorham, J. (1997).  <b>The use of wide-mesh gauze impregnated with lambda-cyhalothrin covering wall openings in huts as a vector control method in Suriname.</b> <i>Revista de Saúde Pública</i>, <b>31</b>(1):9-14"
14057	14.8347	-92.5405	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	indoor light trap	man biting indoors	man biting outdoors			"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14058	14.8	-92.502	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	indoor light trap	man biting indoors	man biting outdoors			"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14059	14.8	-92.467	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	indoor light trap	man biting indoors	man biting outdoors			"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14060	14.833	-92.4667	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	indoor light trap	man biting indoors	man biting outdoors			"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14061	14.8378	-92.536	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	light trap	man biting outdoors				"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14062	14.803	-92.512	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	light trap	man biting outdoors				"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14063	14.7996	-92.5035	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	light trap	man biting outdoors				"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
14064	14.8035	-92.4651	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1991	1991	1	4	morphology	not applicable	light trap	man biting outdoors				"Ulloa, A., Rodríguez, M.H., Rodríguez, A.D. and Roberts, D.R. (1997).  <b>A comparison of two collection methods for estimating abundance and parity of <i>Anopheles albimanus</i> in breeding sites and villages of southern Mexico.</b> <i>Journal of the American Mosquito Control Association</i>, <b>13</b>(3):238-44"
