Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.70412	MAP.70411.collection							Italy	GAZ	00002650	37.8	12.43
MAP.71066	MAP.71066.collection							Netherlands	GAZ	00001549	51.57	4.55
MAP.71067	MAP.71066.collection							Netherlands	GAZ	00001549	51.57	4.55
MAP.28589	MAP.28589.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.6823	12.8872
MAP.40402	MAP.40402.collection		light trap					Turkey	GAZ	00000558	37.3166	39.5666
MAP.70851	MAP.70851.collection							Lithuania	GAZ	00002960	55.9179	21.0597
MAP.67611	MAP.67611.collection							Czech Republic	GAZ	00002954	49.4	15.58
MAP.67612	MAP.67611.collection							Czech Republic	GAZ	00002954	49.4	15.58
MAP.70941	MAP.70941.collection							Greece	GAZ	00002945	41.12	25.2
MAP.70942	MAP.70941.collection							Greece	GAZ	00002945	41.12	25.2
MAP.73726	MAP.73726.collection							Ukraine	GAZ	00002724	46.25	33.92
MAP.67166	MAP.67166.collection							Bulgaria	GAZ	00002950	43.53	28.53
MAP.67167	MAP.67166.collection							Bulgaria	GAZ	00002950	43.53	28.53
MAP.67168	MAP.67166.collection							Bulgaria	GAZ	00002950	43.53	28.53
MAP.67169	MAP.67166.collection							Bulgaria	GAZ	00002950	43.53	28.53
MAP.50986	MAP.50986.collection		larval collection				2005-05/2005-05	Russian Federation	GAZ	00002721	56.234	37.033
MAP.66991	MAP.66991.collection							Serbia	GAZ	00002957	44.23	21.18
MAP.66992	MAP.66991.collection							Serbia	GAZ	00002957	44.23	21.18
MAP.66993	MAP.66991.collection							Serbia	GAZ	00002957	44.23	21.18
MAP.12508	MAP.12508.collection		larval collection				1993-12/1993-12	Egypt	GAZ	00003934	29.417	30.816
MAP.68341	MAP.68341.collection							United Kingdom	GAZ	00002637	50.72	-2.43
MAP.70491	MAP.70491.collection							Italy	GAZ	00002650	43.6275	13.5083
MAP.70492	MAP.70491.collection							Italy	GAZ	00002650	43.6275	13.5083
MAP.49665	MAP.49665.collection						1998-06/1998-07	Turkey	GAZ	00000558	37.346	28.15
MAP.69561	MAP.69561.collection							Greece	GAZ	00002945	38.95	22.83
MAP.69562	MAP.69561.collection							Greece	GAZ	00002945	38.95	22.83
MAP.67706	MAP.67706.collection							Germany	GAZ	00002646	50.57	7.28
MAP.66501	MAP.66501.collection							Albania	GAZ	00002953	41.33	19.78
MAP.66502	MAP.66501.collection							Albania	GAZ	00002953	41.33	19.78
MAP.71081	MAP.71081.collection							Netherlands	GAZ	00001549	52.3	4.58
MAP.71082	MAP.71081.collection							Netherlands	GAZ	00001549	52.3	4.58
MAP.67336	MAP.67336.collection							Switzerland	GAZ	00002941	46.43	6.3
MAP.28586	MAP.28586.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.6664	12.9946
MAP.74706	MAP.74706.collection							Bosnia and Herzegovina	GAZ	00006887	44.5	19.12
MAP.74707	MAP.74706.collection							Bosnia and Herzegovina	GAZ	00006887	44.5	19.12
MAP.74708	MAP.74706.collection							Bosnia and Herzegovina	GAZ	00006887	44.5	19.12
MAP.69736	MAP.69736.collection							Hungary	GAZ	00002952	46.85	17.88
MAP.69737	MAP.69736.collection							Hungary	GAZ	00002952	46.85	17.88
MAP.75063	MAP.75063.collection						2003-00/2003-00	United Kingdom	GAZ	00002637	52.3106	0.2796
MAP.74291	MAP.74291.collection							Sweden	GAZ	00002729	56.38	16.08
MAP.67881	MAP.67881.collection							Germany	GAZ	00002646	54.28	8.97
MAP.75069	MAP.75069.collection							United Kingdom	GAZ	00002637	51.4792	-0.6118
MAP.75070	MAP.75069.collection							United Kingdom	GAZ	00002637	51.4792	-0.6118
MAP.70886	MAP.70886.collection							Greece	GAZ	00002945	40.8	22.05
MAP.70887	MAP.70886.collection							Greece	GAZ	00002945	40.8	22.05
MAP.70536	MAP.70536.collection							Italy	GAZ	00002650	37.28	14.08
MAP.70537	MAP.70536.collection							Italy	GAZ	00002650	37.28	14.08
MAP.12625	MAP.12625.collection		light trap	man biting	animal shed resting	house resting inside	1993-06/1993-06	Egypt	GAZ	00003934	29.417	30.816
MAP.3998	MAP.3998.collection		light trap	human baited net trap	animal baited net trap		2000-09/2000-09	Turkey	GAZ	00000558	37.75	39.6666
MAP.72431	MAP.72431.collection							Portugal	GAZ	00002944	39	-8
MAP.71991	MAP.71991.collection							Portugal	GAZ	00002944	37.83	-8.63
MAP.75040	MAP.75040.collection						1989-09/1989-09	United Kingdom	GAZ	00002637	52.7764	0.5211
MAP.74196	MAP.74196.collection							Sweden	GAZ	00002729	59.3	15.08
MAP.70486	MAP.70486.collection							Italy	GAZ	00002650	37.72	13.43
MAP.70487	MAP.70486.collection							Italy	GAZ	00002650	37.72	13.43
MAP.66841	MAP.66841.collection							Belgium	GAZ	00002938	51.3	3.08
MAP.12559	MAP.12559.collection		light trap	man biting	animal shed resting	house resting inside	1993-12/1993-12	Egypt	GAZ	00003934	29.416	30.833
MAP.67986	MAP.67986.collection							Germany	GAZ	00002646	54.12	10.67
MAP.67987	MAP.67986.collection							Germany	GAZ	00002646	54.12	10.67
MAP.12630	MAP.12630.collection		light trap	man biting	animal shed resting	house resting inside	1993-11/1993-11	Egypt	GAZ	00003934	29.417	30.816
MAP.49667	MAP.49667.collection						1998-06/1998-07	Turkey	GAZ	00000558	37.757	27.403
MAP.74021	MAP.74021.collection							Sweden	GAZ	00002729	59.58	13.48
MAP.71231	MAP.71231.collection							Netherlands	GAZ	00001549	52.22	5.02
MAP.71232	MAP.71231.collection							Netherlands	GAZ	00001549	52.22	5.02
MAP.67036	MAP.67036.collection							Bulgaria	GAZ	00002950	41.87	25.98
MAP.67037	MAP.67036.collection							Bulgaria	GAZ	00002950	41.87	25.98
MAP.67038	MAP.67036.collection							Bulgaria	GAZ	00002950	41.87	25.98
MAP.67496	MAP.67496.collection							Czech Republic	GAZ	00002954	49.4	13.3
MAP.67497	MAP.67496.collection							Czech Republic	GAZ	00002954	49.4	13.3
MAP.70216	MAP.70216.collection							Italy	GAZ	00002650	43.83	10.48
MAP.70217	MAP.70216.collection							Italy	GAZ	00002650	43.83	10.48
MAP.72291	MAP.72291.collection							Portugal	GAZ	00002944	39.53	-8.17
MAP.68541	MAP.68541.collection							Spain	GAZ	00000591	39.37	-6.23
MAP.73441	MAP.73441.collection							Russian Federation	GAZ	00002721	44.4	38.38
MAP.66436	MAP.66436.collection							Albania	GAZ	00002953	41.3277	19.4352
MAP.66437	MAP.66436.collection							Albania	GAZ	00002953	41.3277	19.4352
MAP.66491	MAP.66491.collection							Albania	GAZ	00002953	41.05	19.75
MAP.66492	MAP.66491.collection							Albania	GAZ	00002953	41.05	19.75
MAP.28645	MAP.28645.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.9893	12.2423
MAP.28646	MAP.28645.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.9893	12.2423
MAP.68691	MAP.68691.collection							Spain	GAZ	00000591	41.12	1.08
MAP.65993	MAP.65993.collection		resting outdoors				2006-07/2006-07	United Kingdom	GAZ	00002637	50.9269	-2.5001
MAP.65994	MAP.65993.collection		resting outdoors				2006-07/2006-07	United Kingdom	GAZ	00002637	50.9269	-2.5001
MAP.70211	MAP.70211.collection							Italy	GAZ	00002650	43.72	10.38
MAP.70212	MAP.70211.collection							Italy	GAZ	00002650	43.72	10.38
MAP.12338	MAP.12338.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.033	16.163
MAP.12339	MAP.12338.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.033	16.163
MAP.73631	MAP.73631.collection							Russian Federation	GAZ	00002721	48.75	44.5
MAP.73632	MAP.73631.collection							Russian Federation	GAZ	00002721	48.75	44.5
MAP.68416	MAP.68416.collection							United Kingdom	GAZ	00002637	50.92	-0.15
MAP.35534	MAP.35534.collection		carbon dioxide baited net trap				1995-03/1995-10	France	GAZ	00003940	43.5	4.7666
MAP.12425	MAP.12425.collection		larval collection				1991-09/1992-08	Egypt	GAZ	00003934	29.3833	30.7928
MAP.66886	MAP.66886.collection							Belgium	GAZ	00002938	50.87	3.32
MAP.70146	MAP.70146.collection							Italy	GAZ	00002650	40.86	9.49
MAP.74451	MAP.74451.collection							Sweden	GAZ	00002729	59.63	17.12
MAP.45355	MAP.45355.collection		larval collection				2003-09/2003-09	Greece	GAZ	00002945	38.158	24.003
MAP.9176	MAP.9176.collection		larval collection				1993-06/1995-04	Saudia Arabia	GAZ	00005279	16.893	42.549
MAP.9964	MAP.9964.collection		house resting inside	animal shed resting			1987-11/1988-03	Egypt	GAZ	00003934	27.062	27.939
MAP.68086	MAP.68086.collection							Germany	GAZ	00002646	53.9	13.03
MAP.72591	MAP.72591.collection							Portugal	GAZ	00002944	37.15	-7.78
MAP.66866	MAP.66866.collection							Belgium	GAZ	00002938	51.15	3.23
MAP.66867	MAP.66866.collection							Belgium	GAZ	00002938	51.15	3.23
MAP.8445	MAP.8445.collection		animal shed resting				1990-08/1990-08	Iran	GAZ	00004474	29.615	51.658
MAP.67971	MAP.67971.collection							Germany	GAZ	00002646	54.23	10.28
MAP.67972	MAP.67971.collection							Germany	GAZ	00002646	54.23	10.28
MAP.68111	MAP.68111.collection							Germany	GAZ	00002646	54.1	13.38
MAP.74381	MAP.74381.collection							Sweden	GAZ	00002729	64.63	16.67
MAP.70101	MAP.70101.collection							Italy	GAZ	00002650	39.8	9.23
MAP.74256	MAP.74256.collection							Sweden	GAZ	00002729	56.43	15.83
MAP.45351	MAP.45351.collection		larval collection				2003-06/2003-06	Greece	GAZ	00002945	38.15	24.0167
MAP.65990	MAP.65990.collection		larval collection				2006-07/2006-07	United Kingdom	GAZ	00002637	52.4688	1.6909
MAP.68001	MAP.68001.collection							Germany	GAZ	00002646	52.85	11.15
MAP.71161	MAP.71161.collection							Netherlands	GAZ	00001549	52.35	4.8
MAP.71162	MAP.71161.collection							Netherlands	GAZ	00001549	52.35	4.8
MAP.28582	MAP.28582.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.755	13.324
MAP.28583	MAP.28582.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.755	13.324
MAP.4008	MAP.4008.collection		light trap	human baited net trap	animal baited net trap		2000-07/2000-07	Turkey	GAZ	00000558	37.051	39.282
MAP.67171	MAP.67171.collection							Croatia	GAZ	00002719	45.34	14.41
MAP.74316	MAP.74316.collection							Sweden	GAZ	00002729	59.27	16.2
MAP.74546	MAP.74546.collection							Sweden	GAZ	00002729	59.2	18.15
MAP.69456	MAP.69456.collection							Greece	GAZ	00002945	39.67	21.13
MAP.69457	MAP.69456.collection							Greece	GAZ	00002945	39.67	21.13
MAP.74131	MAP.74131.collection							Sweden	GAZ	00002729	58.03	14.33
MAP.8452	MAP.8452.collection		animal shed resting				1993-08/1993-08	Iran	GAZ	00004474	30.66	51.593
MAP.65991	MAP.65991.collection		resting outdoors				2006-07/2006-07	United Kingdom	GAZ	00002637	50.2123	-3.7949
MAP.73616	MAP.73616.collection							Russian Federation	GAZ	00002721	64.7	43.47
MAP.68476	MAP.68476.collection							United Kingdom	GAZ	00002637	52.75	0.57
MAP.74151	MAP.74151.collection							Sweden	GAZ	00002729	56.27	14.55
MAP.45418	MAP.45418.collection		outside shelter				2005-11/2005-11	France	GAZ	00003940	43.51	4.804
MAP.69966	MAP.69966.collection							Italy	GAZ	00002650	39.52	8.86
MAP.49758	MAP.49758.collection						1993-00/1994-00	Russian Federation	GAZ	00002721	57.3	88.178
MAP.28623	MAP.28623.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0393	12.2825
MAP.28624	MAP.28623.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0393	12.2825
MAP.68816	MAP.68816.collection							Spain	GAZ	00000591	42.35	-3.68
MAP.8805	MAP.8805.collection		house resting inside	animal shed resting	resting outdoors		1998-10/1998-10	Iran	GAZ	00004474	39.0167	48.05
MAP.8815	MAP.8805.collection		house resting inside	animal shed resting	resting outdoors		1998-10/1998-10	Iran	GAZ	00004474	39.0167	48.05
MAP.66786	MAP.66786.collection							Belgium	GAZ	00002938	51.1613	2.7744
MAP.66787	MAP.66786.collection							Belgium	GAZ	00002938	51.1613	2.7744
MAP.73391	MAP.73391.collection							Russian Federation	GAZ	00002721	51.07	35.75
MAP.73392	MAP.73391.collection							Russian Federation	GAZ	00002721	51.07	35.75
MAP.71496	MAP.71496.collection							Netherlands	GAZ	00001549	52.92	6.8
MAP.71497	MAP.71496.collection							Netherlands	GAZ	00001549	52.92	6.8
MAP.74191	MAP.74191.collection							Sweden	GAZ	00002729	58.42	15.02
MAP.40212	MAP.40212.collection						2004-08/2004-08	Spain	GAZ	00000591	39.862	-4.027
MAP.68311	MAP.68311.collection							Denmark	GAZ	00002635	55.72	12.57
MAP.73336	MAP.73336.collection							Sweden	GAZ	00002729	62.57	17.17
MAP.74346	MAP.74346.collection							Sweden	GAZ	00002729	59.6	16.53
MAP.67266	MAP.67266.collection							Croatia	GAZ	00002719	42.58	18.22
MAP.66816	MAP.66816.collection							Belgium	GAZ	00002938	51.12	2.95
MAP.66817	MAP.66816.collection							Belgium	GAZ	00002938	51.12	2.95
MAP.66516	MAP.66516.collection							Albania	GAZ	00002953	41.42	19.82
MAP.66517	MAP.66516.collection							Albania	GAZ	00002953	41.42	19.82
MAP.68091	MAP.68091.collection							Germany	GAZ	00002646	52.4	13.08
MAP.68092	MAP.68091.collection							Germany	GAZ	00002646	52.4	13.08
MAP.70541	MAP.70541.collection							Italy	GAZ	00002650	41.6	14.12
MAP.70542	MAP.70541.collection							Italy	GAZ	00002650	41.6	14.12
MAP.71696	MAP.71696.collection							Poland	GAZ	00002939	51.83	21.22
MAP.71697	MAP.71696.collection							Poland	GAZ	00002939	51.83	21.22
MAP.70186	MAP.70186.collection							Italy	GAZ	00002650	45.37	9.68
MAP.70187	MAP.70186.collection							Italy	GAZ	00002650	45.37	9.68
MAP.66506	MAP.66506.collection							Albania	GAZ	00002953	41.5	19.8
MAP.66507	MAP.66506.collection							Albania	GAZ	00002953	41.5	19.8
MAP.71456	MAP.71456.collection							Netherlands	GAZ	00001549	53.36	6.51
MAP.71457	MAP.71456.collection							Netherlands	GAZ	00001549	53.36	6.51
MAP.66531	MAP.66531.collection							Albania	GAZ	00002953	41.1	20.08
MAP.66532	MAP.66531.collection							Albania	GAZ	00002953	41.1	20.08
MAP.71596	MAP.71596.collection							Poland	GAZ	00002939	53.45	17.83
MAP.71597	MAP.71596.collection							Poland	GAZ	00002939	53.45	17.83
MAP.70961	MAP.70961.collection							Netherlands	GAZ	00001549	51.45	3.58
MAP.70962	MAP.70961.collection							Netherlands	GAZ	00001549	51.45	3.58
MAP.71636	MAP.71636.collection							Poland	GAZ	00002939	54.58	18.52
MAP.71637	MAP.71636.collection							Poland	GAZ	00002939	54.58	18.52
MAP.73811	MAP.73811.collection							Sweden	GAZ	00002729	58.27	11.43
MAP.70776	MAP.70776.collection							Italy	GAZ	00002650	39.75	16.47
MAP.70841	MAP.70841.collection							Greece	GAZ	00002945	41.05	26.32
MAP.70842	MAP.70841.collection							Greece	GAZ	00002945	41.05	26.32
MAP.68754	MAP.68754.collection							Finland	GAZ	00002937	60.2	24.17
MAP.66556	MAP.66556.collection							Austria	GAZ	00002942	48.32	14.02
MAP.66557	MAP.66556.collection							Austria	GAZ	00002942	48.32	14.02
MAP.68331	MAP.68331.collection							United Kingdom	GAZ	00002637	53.15	-4.37
MAP.68076	MAP.68076.collection							Germany	GAZ	00002646	52.1	12.87
MAP.68077	MAP.68076.collection							Germany	GAZ	00002646	52.1	12.87
MAP.74901	MAP.74901.collection							Romania	GAZ	00002951	45.72	21.29
MAP.74902	MAP.74901.collection							Romania	GAZ	00002951	45.72	21.29
MAP.74903	MAP.74901.collection							Romania	GAZ	00002951	45.72	21.29
MAP.68421	MAP.68421.collection							United Kingdom	GAZ	00002637	51.12	-0.15
MAP.68422	MAP.68421.collection							United Kingdom	GAZ	00002637	51.12	-0.15
MAP.8451	MAP.8451.collection		animal shed resting				2001-06/2001-06	Iran	GAZ	00004474	37.017	55.149
MAP.73821	MAP.73821.collection							Sweden	GAZ	00002729	57.5057	11.9281
MAP.73822	MAP.73821.collection							Sweden	GAZ	00002729	57.5057	11.9281
MAP.12340	MAP.12340.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.746	16.445
MAP.12341	MAP.12340.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.746	16.445
MAP.68516	MAP.68516.collection							Spain	GAZ	00000591	42.33	-7.87
MAP.70316	MAP.70316.collection							Italy	GAZ	00002650	44.9	11.82
MAP.70317	MAP.70316.collection							Italy	GAZ	00002650	44.9	11.82
MAP.12443	MAP.12443.collection		larval collection				1993-07/1993-07	Egypt	GAZ	00003934	29.416	30.833
MAP.69591	MAP.69591.collection							Greece	GAZ	00002945	40.9	23.5
MAP.69592	MAP.69591.collection							Greece	GAZ	00002945	40.9	23.5
MAP.70241	MAP.70241.collection							Italy	GAZ	00002650	43.83	10.87
MAP.70242	MAP.70241.collection							Italy	GAZ	00002650	43.83	10.87
MAP.50997	MAP.50997.collection		larval collection				2005-08/2005-08	Russian Federation	GAZ	00002721	47.557	46.71
MAP.39496	MAP.39496.collection		larval collection				1992-10/1992-11	Israel	GAZ	00002476	31.5	34.7667
MAP.39497	MAP.39496.collection		larval collection				1992-10/1992-11	Israel	GAZ	00002476	31.5	34.7667
MAP.39498	MAP.39496.collection		larval collection				1992-10/1992-11	Israel	GAZ	00002476	31.5	34.7667
MAP.70826	MAP.70826.collection							Italy	GAZ	00002650	40.38	18.18
MAP.70827	MAP.70826.collection							Italy	GAZ	00002650	40.38	18.18
MAP.8453	MAP.8453.collection		animal shed resting				2001-06/2001-06	Iran	GAZ	00004474	36.47	52.353
MAP.73711	MAP.73711.collection							Russian Federation	GAZ	00002721	51.93	48.43
MAP.74746	MAP.74746.collection							Serbia	GAZ	00002957	44.98	19.65
MAP.74747	MAP.74746.collection							Serbia	GAZ	00002957	44.98	19.65
MAP.74748	MAP.74746.collection							Serbia	GAZ	00002957	44.98	19.65
MAP.69251	MAP.69251.collection							France	GAZ	00003940	44.05	4.78
MAP.68591	MAP.68591.collection							Spain	GAZ	00000591	39.97	-4.83
MAP.72996	MAP.72996.collection							Portugal	GAZ	00002944	40.53	-7.17
MAP.67341	MAP.67341.collection							Switzerland	GAZ	00002941	46.47	6.4
MAP.67342	MAP.67341.collection							Switzerland	GAZ	00002941	46.47	6.4
MAP.72976	MAP.72976.collection							Portugal	GAZ	00002944	38.17	-7.2
MAP.75068	MAP.75068.collection						2005-03/2005-10	France	GAZ	00003940	43.5833	4.2167
MAP.74656	MAP.74656.collection							Portugal	GAZ	00002944	37.2	-8.48
MAP.65893	MAP.65893.collection		animal shed resting				2006-11/2006-11	United Kingdom	GAZ	00002637	52.6309	1.7393
MAP.67226	MAP.67226.collection							Croatia	GAZ	00002719	43.57	16.77
MAP.71356	MAP.71356.collection							Netherlands	GAZ	00001549	51	5.77
MAP.71357	MAP.71356.collection							Netherlands	GAZ	00001549	51	5.77
MAP.66911	MAP.66911.collection							Belgium	GAZ	00002938	51.28	4.17
MAP.66912	MAP.66911.collection							Belgium	GAZ	00002938	51.28	4.17
MAP.70976	MAP.70976.collection							Netherlands	GAZ	00001549	51.5	3.88
MAP.70977	MAP.70976.collection							Netherlands	GAZ	00001549	51.5	3.88
MAP.12363	MAP.12363.collection		animal shed resting	larval collection			1993-08/1993-09	Italy	GAZ	00002650	41.883	16.178
MAP.40397	MAP.40397.collection		animal baited net trap	animal shed resting	house resting inside			Turkey	GAZ	00000558	37.75	39.6666
MAP.66671	MAP.66671.collection							Austria	GAZ	00002942	47.1	15.72
MAP.66672	MAP.66671.collection							Austria	GAZ	00002942	47.1	15.72
MAP.68036	MAP.68036.collection							Germany	GAZ	00002646	54.08	12.13
MAP.71391	MAP.71391.collection							Netherlands	GAZ	00001549	52.28	5.97
MAP.72361	MAP.72361.collection							Portugal	GAZ	00002944	39.8	-8.08
MAP.73576	MAP.73576.collection							Georgia	GAZ	00004942	42.53	41.73
MAP.71106	MAP.71106.collection							Netherlands	GAZ	00001549	52.13	4.67
MAP.71107	MAP.71106.collection							Netherlands	GAZ	00001549	52.13	4.67
MAP.71051	MAP.71051.collection							Netherlands	GAZ	00001549	52.05	4.52
MAP.71052	MAP.71051.collection							Netherlands	GAZ	00001549	52.05	4.52
MAP.69621	MAP.69621.collection							Greece	GAZ	00002945	41.07	23.95
MAP.69622	MAP.69621.collection							Greece	GAZ	00002945	41.07	23.95
MAP.71041	MAP.71041.collection							Netherlands	GAZ	00001549	52.22	4.48
MAP.71042	MAP.71041.collection							Netherlands	GAZ	00001549	52.22	4.48
MAP.72476	MAP.72476.collection							Portugal	GAZ	00002944	37.02	-7.95
MAP.66861	MAP.66861.collection							Belgium	GAZ	00002938	51.22	3.23
MAP.73446	MAP.73446.collection							Russian Federation	GAZ	00002721	44.33	38.73
